host_id,host_name,host_since,host_is_superhost,host_listings_count
55190567,Suz And Kyle,2016/01/18,t,2
100680076,Almog,2016/10/21,t,2
39869149,Molly,2015/07/28,t,1
53592895,Andrew,2016/01/06,f,1
46642862,Noah,2015/10/15,f,1
191255321,Dyana,2018/05/23,f,1
7269250,Elese,2013/07/03,f,1
126170709,Andrew,2017/04/16,t,1
191452573,Lauren,2018/05/24,f,1
23393057,Angela Chapin,2014/11/05,t,1
44858137,David,2015/09/22,f,1
54664600,Victoria,2016/01/14,t,3
191746184,Stacey,2018/05/26,t,3
66356738,Stephanie,2016/04/08,f,1
191939352,Suzanne,2018/05/27,t,1
127428872,Danny,2017/04/24,f,1
57452620,Leo,2016/02/04,f,1
192107757,Justin,2018/05/28,t,2
192170437,Jacy,2018/05/28,f,1
128104627,Arturo,2017/04/29,f,1
113693363,Danny,2017/01/28,f,1
43806454,Tanya,2015/09/09,f,1
11687046,Kartik,2014/01/27,f,1
137576463,Beth,2017/06/28,f,1
189570666,Claudia,2018/05/14,t,3
19908975,Michele,2014/08/12,f,1
100114554,Mitchell,2016/10/17,f,1
193075619,Charlotte,2018/06/02,f,2
2669826,Natalia,2012/06/18,t,1
5517139,Jaclyn,2013/03/18,t,1
2241257,Sarah,2012/04/28,f,1
153945195,Jessica,2017/10/09,t,2
70370595,Danielle,2016/05/04,t,1
58116960,Aniq,2016/02/09,f,1
2173577,Rob,2012/04/19,t,1
94844014,Jeannine,2016/09/12,f,1
67340697,Naomi,2016/04/15,f,1
69575511,Amanda,2016/04/29,f,3
193992215,Hannah And Danielle,2018/06/06,t,0
4705833,Tristana,2013/01/14,t,1
23742354,Alex,2014/11/14,t,1
194151777,Carri,2018/06/07,f,2
38850804,Emily,2015/07/18,f,1
67108209,Lucas & Nickol,2016/04/13,t,2
26521212,Laura,2015/01/22,t,63
192599979,Cinthia,2018/05/31,f,1
5100669,Mia,2013/02/15,t,1
1356912,Erik,2011/10/31,f,1
129775437,StayLo,2017/05/10,f,4
90910567,Kysean,2016/08/20,t,1
25913234,Justin,2015/01/10,t,1
195478867,Casey,2018/06/13,f,3
35177627,Kamyar,2015/06/07,t,3
118920303,Patricia,2017/03/03,t,1
117550839,Copeland,2017/02/21,f,2
18845205,Brendan,2014/07/25,t,1
195270844,Vince,2018/06/12,f,3
196241250,Brian,2018/06/17,f,1
121209950,Sammi,2017/03/17,f,1
54109977,Favian,2016/01/10,f,1
181586924,Gerald,2018/03/31,f,1
195003107,GiGi,2018/06/11,f,9
101948397,Rachel,2016/10/31,f,1
60386417,Miriam,2016/02/25,t,1
337196,Sam,2011/01/06,f,1
177489660,Vector Travel,2018/03/09,f,92
187003751,Victor,2018/04/29,f,0
59328591,Rikki,2016/02/18,t,1
174776495,Vacasa Texas,2018/02/22,f,173
70061917,Nancy,2016/05/02,t,2
1312348,Kyle,2011/10/19,t,3
6690094,Danielle,2013/06/01,t,1
71713476,Preston,2016/05/12,t,1
25688568,Elizabeth,2015/01/06,f,1
179794,Peter,2010/07/25,f,1
906099,Andi,2011/08/01,t,2
122246553,Fred,2017/03/23,f,1
30875143,Peter,2015/04/08,t,1
197565300,Rob,2018/06/23,f,1
44991319,David & Dee,2015/09/24,t,2
54652249,James,2016/01/14,f,1
42680087,Brooks,2015/08/27,f,1
197727302,Robert,2018/06/24,f,1
19807524,Eric,2014/08/10,f,0
169708070,Logan,2018/01/24,f,1
199749917,Ashley,2018/07/03,t,1
75608879,Ashley,2016/06/03,f,1
151146332,Jessica,2017/09/18,f,1
199821441,Art,2018/07/03,f,1
4995627,Lynn,2013/02/06,f,7
199517284,Tenille,2018/07/02,f,1
5017087,Ginger,2013/02/08,f,1
200463031,Eric,2018/07/06,t,3
51325711,David,2015/12/14,t,2
37601687,Rocio,2015/07/05,t,3
200692820,Jeanette,2018/07/07,t,2
59952223,Andrea,2016/02/22,f,1
200847281,Shannon And David,2018/07/08,t,1
72124466,Elizabeth I,2016/05/15,t,1
200912888,Kyle & Bryttie,2018/07/08,t,1
93279943,Santos,2016/09/03,f,0
55463684,Sarah,2016/01/20,t,1
12064426,Crystal & Mike,2014/02/08,f,1
76070517,Allison,2016/06/06,t,1
36671453,Eric,2015/06/25,t,4
57132909,Zac,2016/02/02,f,0
201356145,Maggie,2018/07/10,f,1
201577188,Brandt,2018/07/11,f,1
13565872,Callie,2014/03/26,t,1
146791271,Denise,2017/08/19,f,1
9875059,Josh,2013/11/07,f,1
38475961,Jessica,2015/07/14,f,1
202093848,Terry,2018/07/13,f,5
202315665,Melissa,2018/07/14,t,1
202327968,Nicholas,2018/07/14,f,1
698966,Kayla,2011/06/13,f,0
88771564,Mike,2016/08/08,t,1
201568146,Frank,2018/07/11,f,1
82144111,Candy,2016/07/06,f,0
62558250,Howard,2016/03/11,f,2
9390873,,,,
37780088,Flavia,2015/07/07,t,1
61905606,SharingXchange,2016/03/07,f,266
203575537,Dane,2018/07/19,f,4
5566924,Rachel,2013/03/21,f,1
3250949,Ashley,2012/08/13,f,1
6094706,Melvin,2013/04/25,f,1
204010989,Joy,2018/07/21,f,1
60624973,Will,2016/02/27,f,1
8387400,Todd,2013/08/25,t,4
21697884,Stacy,2014/09/23,t,2
5744816,Lu,2013/04/03,t,2
203076262,Charlotte,2018/07/17,t,1
204268192,Darrell,2018/07/22,t,1
14269516,Kelly,2014/04/14,f,4
1532821,Shaun,2011/12/24,t,1
95613151,Zach,2016/09/17,f,1
24126726,Nadine,2014/11/24,f,253
66679176,Drea,2016/04/11,f,1
11945515,Carrie,2014/02/04,t,1
1403742,Lilah,2011/11/13,t,1
255204,Lisa,2010/10/06,t,2
11654916,Danny,2014/01/26,f,1
51451293,Patrick,2015/12/15,t,2
12828978,Ashley,2014/03/05,f,1
25500509,Molly,2015/01/02,t,1
205431954,Joanne,2018/07/27,t,2
69879709,Tila,2016/05/01,t,1
21110684,Nitin,2014/09/09,f,1
144601388,Laura,2017/08/06,t,1
55462184,Shaun,2016/01/20,f,0
90528091,Ana,2016/08/17,f,1
49180670,Elaine,2015/11/16,f,1
205998413,Brenda,2018/07/29,t,1
8540956,Joe,2013/08/30,t,1
49269088,Diamond,2015/11/17,f,1
206253157,Janet & Johanna,2018/07/30,t,2
205553238,HOTELette,2018/07/27,t,2
60656477,Andrea,2016/02/27,t,2
50155022,Lori,2015/11/29,f,1
32862163,Leo,2015/05/07,f,1
37359347,Gina,2015/07/02,t,1
12459389,José,2014/02/21,f,1
744383,William,2011/06/26,t,2
29099364,Robin,2015/03/10,f,2
44628480,Julie,2015/09/19,f,1
214322,Rachel,2010/08/27,t,1
145012907,Paul,2017/08/08,f,1
207569115,Amanda,2018/08/05,f,1
207586466,Angelita,2018/08/05,t,1
25750024,Jessica,2015/01/07,t,2
58590218,Phil,2016/02/13,f,2
207859105,Christine,2018/08/06,f,2
195055442,Kelly,2018/06/11,f,1
118101778,Keri,2017/02/25,f,2
207918574,Castle,2018/08/07,f,7
184685842,Christi Lou,2018/04/16,f,5
21661527,Anthony,2014/09/22,t,1
5677311,Lisa,2013/03/29,f,76
180170984,James,2018/03/23,f,75
4333365,Chanel,2012/12/05,f,1
46498562,Dori,2015/10/13,t,1
80894588,Tj,2016/06/30,f,1
31740595,PageandAmber,2015/04/22,f,1
181849381,Alisa,2018/04/01,f,1
440126,Amanda,2011/03/13,t,2
208872474,Lauren & Chad,2018/08/11,t,1
30117761,Megan,2015/03/27,f,3
208463977,Josey,2018/08/09,f,1
24922959,Alexandra,2014/12/17,f,1
139613,Matthew,2010/06/06,f,0
29642270,Rick,2015/03/19,t,2
149853684,Greg,2017/09/09,f,1
71620531,Matt,2016/05/12,t,3
49306676,Frank,2015/11/18,f,2
54108935,Priya,2016/01/10,f,1
46808694,Rudresh,2015/10/17,f,1
163840509,Marilyn,2017/12/23,f,1
143204479,Anthony,2017/07/29,f,3
209488617,Christopher & Tee,2018/08/14,t,1
209495182,Bridget,2018/08/14,t,6
17819674,Michelle,2014/07/08,f,1
67779094,Asia,2016/04/18,f,1
189268545,John,2018/05/12,t,2
24614936,Chip,2014/12/08,f,1
209773800,Sean And Katie,2018/08/15,t,2
205113831,Roxanne,2018/07/25,f,1
177762395,Justin,2018/03/11,t,1
44018711,Cynthia,2015/09/12,t,1
2192857,Daniel,2012/04/22,f,1
108302741,Ronnie,2016/12/23,f,1
28572990,Alexandra,2015/03/01,f,1
197318064,Brent,2018/06/22,f,1
210613377,Olvein,2018/08/19,t,1
142814602,Abid,2017/07/27,t,1
44380797,Lynn,2015/09/16,t,4
210765425,Maximillian,2018/08/20,t,1
147296285,Peter,2017/08/23,f,1
415473,Austin,2011/02/28,f,1
81379551,Autumn,2016/07/03,f,1
19756246,Aaron,2014/08/09,t,12
2991764,Alli,2012/07/19,t,1
150566638,Robert,2017/09/14,t,1
42057376,Jennifer,2015/08/20,t,3
8113244,Tiara,2013/08/12,f,2
11981324,Vania,2014/02/05,f,1
116432566,Scott,2017/02/14,f,1
32937049,Darcy,2015/05/08,f,1
33786461,Alexandra,2015/05/19,f,1
20275589,Kristine,2014/08/19,t,1
5517079,Negar,2013/03/18,t,2
39923093,Daryl,2015/07/29,t,4
141834126,Acacia,2017/07/22,f,2
211585754,Greg,2018/08/24,f,1
109065034,Blake,2016/12/29,f,1
109759371,Kristina,2017/01/04,f,2
93725855,Jerri,2016/09/05,t,3
25518418,Kris,2015/01/02,f,1
70786521,Kristen,2016/05/07,f,1
162714303,Jason,2017/12/14,f,1
49665982,April,2015/11/22,f,1
211930229,Melissa,2018/08/26,t,2
26492422,Tiffany,2015/01/21,f,1
49382467,Rebecca,2015/11/18,t,1
753599,Sandra,2011/06/28,f,1
8449853,Greg,2013/08/27,f,2
212153696,Daniel,2018/08/27,f,1
52550312,Brandy,2015/12/28,t,1
212308789,Greg,2018/08/28,f,1
212321899,Tori,2018/08/28,f,1
48801491,Jared,2015/11/11,t,1
85353114,Dana,2016/07/22,t,2
212452953,Adam,2018/08/29,t,4
420725,Medora,2011/03/03,f,2
213016273,Darrell,2018/09/01,f,1
79174186,Amber,2016/06/21,f,0
211550505,Sarah,2018/08/24,f,1
96074956,Andy,2016/09/20,f,1
184727498,Steven,2018/04/17,f,1
171130468,Daniel,2018/02/01,t,2
26601485,Erica,2015/01/23,t,2
66354719,Rebecca,2016/04/08,f,1
140495461,Alex,2017/07/14,f,1
213056496,Yvette,2018/09/01,f,1
213057993,Brandon & Alex,2018/09/01,f,1
5244823,Ruth,2013/02/26,t,1
40651878,Hannah,2015/08/06,t,2
22301412,Daniel,2014/10/08,f,3
172068703,Steven,2018/02/06,t,1
23700963,Shawn And Saundra,2014/11/13,t,2
100103700,Rachel,2016/10/17,f,1
136997635,Mollie,2017/06/25,f,1
20239280,Joseph,2014/08/18,t,2
46564569,Breakdance,2015/10/14,f,1
213761398,Lisa,2018/09/05,f,1
213780195,Carson,2018/09/05,f,1
22407898,Jennalei,2014/10/11,f,2
11937725,Sara,2014/02/04,t,1
139894023,William,2017/07/11,f,1
20238484,Raeanne,2014/08/18,f,1
37453042,Nathalie,2015/07/04,f,1
213993891,Kayla,2018/09/06,t,1
1381289,Tawny,2011/11/07,f,158
20951631,Jenelle,2014/09/04,t,2
44703575,Korynn & Jeremiah,2015/09/20,t,3
48919544,Nancy,2015/11/13,f,1
214278550,Karla,2018/09/08,f,1
31084496,Jacob,2015/04/12,t,1
113565216,Diane,2017/01/27,f,3
1715487,Rima,2012/02/07,f,2
214701844,Chauncey,2018/09/10,f,1
4437377,Ann,2012/12/18,t,1
11697746,Kent,2014/01/27,f,23
214823577,Brian,2018/09/11,t,1
24404560,Rachel,2014/12/02,t,1
85738025,Adriana,2016/07/24,f,0
124133947,Christen,2017/04/03,t,2
1360202,Terri,2011/11/01,t,1
4099306,Peter,2012/11/08,f,1
13975556,Zita,2014/04/06,f,1
1361708,Peter And Bridget,2011/11/02,f,1
225924523,Kept,2018/11/15,f,1
57773445,Joshua,2016/02/07,f,1
210733801,Above,2018/08/20,f,46
196423181,Hans,2018/06/18,t,1
215094968,Bonnie,2018/09/12,f,1
38396761,Nick,2015/07/13,f,1
103821352,May,2016/11/15,t,3
165149578,Kaya,2017/12/31,f,1
71029820,Jona,2016/05/08,f,1
118445983,Andy,2017/02/28,t,1
162842441,Kelsey,2017/12/15,f,1
114220247,Brent,2017/01/31,f,0
107318112,Lauren,2016/12/15,f,1
40039161,Leslie,2015/07/30,t,2
80064154,Javone & Shabreda,2016/06/26,t,1
82061421,Jim,2016/07/06,f,1
5103090,Libby,2013/02/16,f,1
9228108,Jami,2013/10/04,t,3
24839436,Jo,2014/12/14,t,1
81996454,Natalie,2016/07/06,t,1
72974979,Ray,2016/05/20,f,1
194393518,John,2018/06/08,f,1
17645463,Lauren,2014/07/04,f,2
109669065,Knox,2017/01/03,f,1
49382935,Neal,2015/11/18,t,1
1559614,Blake,2016/05/08,f,2
103127249,Courtney,2016/11/09,f,1
17501485,Drew,2014/07/01,t,2
43885781,Kailey,2015/09/10,f,1
6947268,Max,2013/06/16,f,1
20442740,Ann,2014/08/23,t,1
3577561,Ellen,2012/09/15,t,2
216490605,Bryan,2018/09/20,f,1
192934731,Katherine,2018/06/01,f,1
93717709,Sayuri,2016/09/05,f,1
118771276,Nathan,2017/03/02,f,6
216621162,Estephania,2018/09/21,f,1
155412548,Kasa,2017/10/20,t,1
21720568,Gabbie,2014/09/24,f,1
216643395,Susan,2018/09/21,f,1
25716710,Robert,2015/01/06,f,1
216758082,Michael,2018/09/22,f,1
45676991,Aja,2015/10/03,f,2
216773995,Elizabeth,2018/09/22,t,3
6302528,Erika,2013/05/09,f,0
77500566,Cameron,2016/06/13,t,1
217034513,Jeff And Pam,2018/09/24,f,1
28426406,Kelly,2015/02/26,t,1
6885933,Mary,2013/06/12,f,1
132470756,Sylvia,2017/05/29,f,26
65584816,Gabriel,2016/04/03,t,1
5834228,Leo,2013/04/08,t,12
77577048,Christina,2016/06/13,f,1
90495908,Michelle,2016/08/17,t,1
3551514,Kelli,2012/09/12,f,1
115731913,Amanda,2017/02/09,f,1
15898811,Gavin,2014/05/23,t,1
217336909,Kindra,2018/09/26,f,1
29133709,Stephanie,2015/03/11,f,1
90983648,James,2016/08/20,t,1
209302011,Andrea,2018/08/13,f,1
217462320,Adam,2018/09/26,f,1
217493667,Isabel,2018/09/26,f,1
4655291,Marisa,2013/01/10,t,1
159117757,David,2017/11/17,f,1
215438428,Megan,2018/09/14,f,3
39649426,Janet,2015/07/26,f,1
83794194,Lauren,2016/07/14,f,1
16310622,Briana,2014/06/03,t,1
29459533,Chantel & Giuseppe,2015/03/16,f,1
109904033,Colleen,2017/01/04,f,299
39024537,John And Kristin,2015/07/20,t,2
5485822,Vivian,2013/03/16,f,1
216231652,Laure,2018/09/19,t,1
197004697,Laurel,2018/06/21,f,4
14520870,Helen,2014/04/20,t,2
2655027,Lisa,2012/06/16,t,2
102627269,Nicolette,2016/11/05,f,1
216471792,Astrid,2018/09/20,t,1
81663465,Victoria,2016/07/04,f,3
138985713,Greg,2017/07/06,f,1
169771899,Gerin,2018/01/24,f,1
218156093,Daphne,2018/09/30,f,1
52726492,David,2015/12/30,f,1
48363953,Roxy,2015/11/06,t,1
142910424,Wendi,2017/07/27,f,1
8761679,Collette,2013/09/10,t,1
218454521,Juan,2018/10/02,f,1
126953841,Daniel,2017/04/21,f,1
3605872,Megan,2012/09/18,t,1
45114421,Kyena,2015/09/26,f,1
19314694,Tony,2014/08/02,f,1
70367757,Mandy,2016/05/04,t,1
22071058,Ally,2014/10/03,f,3
102521520,Laci,2016/11/04,f,1
218619988,Kayla,2018/10/03,f,1
155398381,Edgar,2017/10/20,f,1
45828802,Malavita,2015/10/05,t,1
4024778,Rodrigo,2012/10/31,f,0
218188038,Marcus,2018/10/01,f,1
131622662,Taylor,2017/05/23,f,1
182181424,Muhammad,2018/04/03,f,1
37355632,Vanadia,2015/07/02,f,1
33527398,Gus,2015/05/16,f,1
210622135,Bret,2018/08/19,f,11
45732407,Wayne,2015/10/04,t,1
42312753,Miranda,2015/08/23,t,3
218812972,Ashley,2018/10/04,f,1
7509468,Zach,2013/07/15,f,1
215574871,Carley & Dana,2018/09/15,t,1
216924980,Brent,2018/09/23,f,1
188878,Logan,2010/08/02,f,1
39372343,Victoria,2015/07/23,t,1
66649562,Tonia,2016/04/10,t,1
218997106,Justice,2018/10/05,f,1
85983439,Alan,2016/07/25,f,1
127421512,Houstin,2017/04/24,f,1
152480024,Díana,2017/09/28,t,1
96262109,James,2016/09/22,f,2
219285977,Christopher,2018/10/07,t,1
41711314,Salma,2015/08/17,f,1
201172351,Jasmine,2018/07/09,f,1
30507600,Jackie,2015/04/02,t,1
219673466,Marion,2018/10/09,f,0
58047846,Shilpa,2016/02/09,f,1
8112268,Bradley,2018/10/09,f,1
219913996,Jessica,2018/10/10,t,1
5475499,Rachel,2013/03/15,t,1
36998715,Julie,2015/06/28,t,1
191551298,Marcos,2018/05/25,f,1
192597375,Svetlana,2018/05/31,f,1
48979297,Brian,2015/11/13,f,1
220106938,Sonya,2018/10/11,f,1
32874841,Brooke,2015/05/08,t,1
220602874,Michael,2018/10/14,f,1
220643373,Edgar,2018/10/14,f,1
68114457,Sean,2016/04/20,t,2
59922873,Eric,2016/02/22,t,2
41710101,Jason,2015/08/17,t,2
9759175,Rob,2013/11/01,f,2
156377074,Michael,2017/10/26,f,2
7555482,Shayla,2013/07/17,t,2
194782893,Jen,2018/06/10,f,1
13791187,Dan,2014/04/01,f,1
74224416,Morolake,2016/05/26,t,1
221771994,Cass,2018/10/20,t,1
59643506,Blake,2016/02/20,t,2
2057571,Patrick,2012/04/02,f,1
12355671,Transitions,2014/02/18,f,20
222999641,Ronald,2018/10/28,t,1
132937451,Alan,2017/06/01,f,2
54552830,Curtis,2016/01/13,f,1
222228251,Allyn,2018/10/23,f,8
153681910,Fuad,2017/10/07,f,1
151269678,Mack,2017/09/19,f,2
17574640,Orlando78640,2014/07/02,f,1
22387234,Sonya,2014/10/11,f,0
204840257,Elizabeth,2018/07/24,t,2
53447425,Caley,2016/01/05,t,1
219500569,Sonder (Austin),2018/10/08,f,26
116118270,Ian,2017/02/12,t,2
223645062,Jay,2018/11/01,t,0
43947465,Emily,2015/09/11,f,1
52477270,Jeff,2015/12/27,t,2
224017819,Amy And Hoang,2018/11/03,t,1
159871886,Jawuan,2017/11/23,f,1
9905060,Valerie,2013/11/09,f,1
176667421,Loic,2018/03/04,f,1
50487386,Chelsea,2015/12/03,f,2
71043478,Darius,2016/05/09,f,1
3586946,Murray,2012/09/16,f,1
20236704,Jesse,2014/08/18,f,1
166250322,Six,2018/01/06,t,1
113049602,Lance,2017/01/24,f,1
104309976,WanderJaunt,2016/11/19,f,394
21251380,Amanda,2014/09/12,t,1
120426273,Jessica,2017/03/12,f,1
21722973,Vincent,2014/09/24,f,1
44307964,Jessie,2015/09/15,f,1
4412317,Sheryl,2012/12/15,f,2
190798344,Jose,2018/05/21,f,1
2343825,Claire,2012/05/10,f,1
31031021,Clayton,2015/04/11,f,1
118890276,Dj,2017/03/02,f,1
224981816,Arsalan,2018/11/09,f,2
30230204,Robert,2015/03/29,f,1
14293906,Jana,2014/04/14,t,2
225306719,Jessica,2018/11/11,t,1
5110509,Emily,2013/02/16,f,1
24623928,Christopher,2014/12/08,f,1
39753625,Cole,2015/07/27,f,0
136129834,Greg,2017/06/21,t,1
199286701,Helen,2018/07/01,f,1
30495403,Angela & Karl,2015/04/02,t,1
43788152,Janie,2015/09/09,f,1
81995552,Michelle Swander,2016/07/06,f,1
23942628,Erin,2014/11/19,f,1
185774869,Logan,2018/04/23,f,1
107217410,Johnny,2016/12/14,f,1
38123013,Christine,2015/07/10,f,2
8036366,James,2013/08/08,t,1
86754791,Lin,2016/07/29,f,1
5467021,Gina,2013/03/14,t,72
143828010,Olivia,2017/08/02,f,1
226198346,Michelle And Holden,2018/11/17,t,1
23153999,Anni,2014/10/30,f,1
224062276,Amanda,2018/11/03,f,1
224519624,Steef,2018/11/06,t,2
227679816,Irene,2018/11/26,f,1
30374309,Kelly,2015/03/31,t,1
226833445,The Wayback,2018/11/21,f,10
224383454,Kay,2018/11/05,t,2
4448210,Abby,2012/12/19,t,1
78072594,Seth,2016/06/16,t,1
114822700,Megan,2017/02/04,t,1
217956309,P,2018/09/29,f,1
178070,Erica,2010/07/22,f,1
22647318,National Corporate Housing-Houston,2014/10/17,f,36
151542394,Jessie,2017/09/21,t,1
14384227,Dan,2014/04/16,f,1
42241715,Bego,2015/08/22,f,0
209126152,Eliudy,2018/08/12,f,1
227897859,Ed,2018/11/27,t,1
30787515,Brooke,2015/04/07,t,653
40406696,Michelle,2015/08/03,f,2
776650,Matt,2011/07/04,f,2
1869865,Majed,2012/03/06,f,1
3747974,Vahid,2012/10/03,t,1
25750096,Christie,2015/01/07,f,0
147385278,Anna,2017/08/23,f,1
77084159,Alecia,2016/06/11,f,1
187015641,Clare,2018/04/29,f,1
208027132,Hyun,2018/08/07,t,0
1389121,Patrick,2011/11/09,f,1
5355334,Ava,2013/03/06,f,1
39194298,Brett,2015/07/22,f,1
3852522,Matt & Alex,2012/10/13,f,1
3105646,Dan,2012/07/30,f,1
7359159,Ted,2013/07/08,t,1
11543921,Neil,2014/01/22,t,1
78343357,Yingjun,2016/06/17,f,1
229395038,Jeanne,2018/12/06,t,2
212460828,Tamara,2018/08/29,t,1
1911957,Ben,2012/03/12,f,1
272967180,Jen,2019/07/02,f,3
1145368,Daniel,2011/09/12,f,1
13239716,Rashad,2014/03/17,f,1
7897050,Robert & Darlene,2013/08/02,t,1
9929000,Nate,2013/11/10,t,4
1026656,Kathleen And Nick,2011/08/27,t,1
71377364,Suzzie,2016/05/10,f,1
226519462,Christina,2018/11/19,t,1
140917675,Lindsey,2017/07/17,f,1
182821131,Andrew,2018/04/06,f,1
44214641,Deborah,2015/09/14,t,1
230396092,The Guild,2018/12/12,t,3
156051190,Daniel,2017/10/24,t,1
99280329,Sophia,2016/10/11,f,1
160863217,Adrian,2017/12/01,f,1
231206698,Dana,2018/12/17,f,1
54976905,Ryan,2016/01/17,t,2
12746476,Whitney,2014/03/03,t,1
38610666,Simonas,2015/07/15,f,1
12952556,LeeAnn,2014/03/09,t,1
230223234,Michael,2018/12/11,f,3
5634859,Sally,2013/03/26,t,54
165001249,Lacey,2017/12/30,f,1
35712312,Grace,2015/06/13,t,1
215862346,Pamela,2018/09/17,t,2
6726378,Chad,2013/06/03,f,2
75245380,Cassie,2016/06/01,f,1
11211992,Jon,2014/01/11,t,1
68590263,Carla,2016/04/23,t,1
6984830,Stuart,2013/06/18,t,10
66061222,Amin,2016/04/06,f,3
55313369,Katrina,2016/01/19,f,2
232260837,Patricia,2018/12/24,f,1
37187748,M & S,2015/06/30,f,3
143208985,Hayder,2017/07/29,f,1
84502119,Abraham,2016/07/18,f,1
66610690,Taylor,2016/04/10,f,1
27177317,Ashton,2015/02/03,t,2
3589481,Farid,2012/09/17,t,1
147791278,Kevin,2017/08/26,t,1
40976462,Elena,2015/08/09,t,1
210966536,Kris,2018/08/21,t,1
97832348,Denise,2016/10/03,t,5
365461,Jane,2011/01/27,f,1
46087259,Gabriel,2015/10/08,f,2
1802999,Rachel,2012/02/24,t,1
40736461,Farzam,2015/08/06,t,1
20399110,Rahman,2014/08/22,t,1
234119904,Andy,2019/01/03,t,1
14366732,Kali,2014/04/16,f,1
69387001,Ryan,2016/04/28,f,2
188889559,Katheryne,2018/05/10,f,1
138007575,Yoshi,2017/07/01,t,1
91979372,Kim,2016/08/26,t,2
89832297,Jesus,2016/08/14,f,2
76859357,An,2016/06/10,f,1
234613053,Diana & Rolando,2019/01/05,t,1
74750365,Pete,2016/05/30,f,1
234805238,Madeleine,2019/01/06,f,1
17013472,Rafi,2014/06/19,f,13
968892,Berndt,2011/08/14,t,1
201399913,Kevin,2018/07/10,f,1
120136803,Amanda,2017/03/10,f,1
82586516,Aubrey,2016/07/09,f,1
12881572,Marie,2014/03/06,t,2
235450287,Susie & Bill,2019/01/09,f,1
143969022,Vacasa Texas,2017/08/02,f,188
225616129,Carol,2018/11/13,f,8
133012831,Sean,2017/06/01,f,1
39763294,Vanessa,2015/07/27,f,1
4858014,Kimberly,2013/01/26,t,1
166566095,Cary,2018/01/08,f,2
20415157,Brandi,2014/08/22,f,1
235919312,Nick,2019/01/11,f,1
80576828,Pete,2016/06/28,t,3
11080628,Matthew,2014/01/06,f,1
16977849,Andrew,2014/06/19,t,1
6273594,Allison,2013/05/07,f,1
16685320,Noah,2014/06/11,t,1
236380720,Hannah,2019/01/13,f,1
129600178,Ashley,2017/05/09,f,1
140069833,Steven,2017/07/12,f,1
176112292,Sandy,2018/03/01,f,2
2058671,Bri,2012/04/02,t,2
9351502,Kimberly,2013/10/10,t,1
235104581,The Guild,2019/01/07,f,2
230398817,The Guild,2018/12/12,f,1
155311562,T’ien,2017/10/19,f,3
97007344,Cameron,2016/09/27,t,1
235119620,Miriam,2019/01/07,f,1
1646196,Paula,2012/01/24,t,1
9796520,Preston,2013/11/03,t,1
62432951,Serena,2016/03/10,f,1
2390483,Patrick,2012/05/16,t,1
152043862,Bryan,2017/09/25,f,1
108744728,Shelly,2016/12/27,t,0
189098510,Franchesca,2018/05/11,f,3
65893687,Nathan,2016/04/05,f,1
158492626,Alex,2017/11/12,f,2
162530035,Angela,2017/12/13,t,1
95732180,Willemijn And Kevin,2016/09/18,t,1
388671,Megan,2011/02/12,f,1
44184639,Francisco,2015/09/14,f,1
2384093,Amy,2012/05/15,t,1
75948178,Tommy,2016/06/05,f,1
237924463,Guadalupe,2019/01/20,t,1
188577611,Rebecca,2018/05/08,t,1
237564869,Wendy,2019/01/19,f,1
10179471,Frances,2013/11/21,t,1
21931822,Trang,2014/09/29,t,0
72939676,Lisa,2016/05/19,t,3
44607219,Monika,2015/09/19,f,0
163490577,Micah,2017/12/20,t,1
86284377,Teresa,2016/07/27,t,1
3360739,Jane,2012/08/24,f,2
89017577,Cameron,2016/08/09,f,2
52190619,Adam,2015/12/24,t,3
23115917,Lauren,2014/10/29,t,1
238556563,Mayer,2019/01/23,f,4
25768395,Monica,2015/01/07,t,1
217175670,Derrick,2018/09/25,t,3
217106838,Ashlie,2018/09/24,t,1
95951036,Dederick,2016/09/19,f,1
238908613,Winsted,2019/01/25,t,1
238160534,Holly,2019/01/21,t,1
4715382,Drew,2013/01/15,f,1
4689326,Heather,2013/01/13,t,2
97145305,Karley,2016/09/28,f,1
2471277,Allison,2012/05/26,f,1
236065399,Victor & Toñita,2019/01/12,t,1
239164630,Howard,2019/01/26,t,1
45418,Pauline,2009/10/12,t,5
146694200,Rodney,2017/08/18,f,1
3684029,Dinero,2012/09/26,f,1
54494773,Collin,2016/01/13,f,1
171208055,Antonio,2018/02/01,f,5
807278,Nereyda,2011/07/11,f,1
8835522,Dana,2013/09/14,t,1
94210413,Shey,2016/09/08,t,3
239521235,Aaron,2019/01/28,f,1
48184514,Kevin,2015/11/04,f,2
71128668,Emily,2016/05/09,t,2
40782949,Syed,2015/08/07,f,0
239746294,Jennifer And Nick,2019/01/29,t,1
56140482,Lauren,2016/01/26,t,1
38020589,Trey,2015/07/09,t,1
147716058,Trish,2017/08/25,t,4
171466046,George,2018/02/03,f,1
29052794,Shawn,2015/03/09,f,1
108881215,Pamela,2016/12/28,f,1
240073068,Dan,2019/01/30,f,1
240198115,Nalini,2019/01/31,t,1
64087870,April,2016/03/22,t,1
21282774,Regina,2014/09/13,t,1
29260308,Chloe & David,2015/03/13,t,1
11063837,Carrie,2014/01/06,t,1
6990924,Sarah,2013/06/18,f,5
235814905,Sepehr,2019/01/11,t,1
630310,Rachel,2011/05/26,f,2
151964949,Lauren Elizabeth,2017/09/24,t,6
